what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1666446940890
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1666446940890
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1666446940890
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1666446940890
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1666446940890
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1666446940890
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1666446940890
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1666446940890
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1666446940890
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1666446940890
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1666446940890
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1666446940900
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1666446940900
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1666446940900
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1666446940900
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1666446940900
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1666446940900
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1666446940900
os,sysinfo,,,"win32",1666446940900
arch,sysinfo,,,"x86",1666446940900
ws,sysinfo,,,"win32",1666446940900
locale,sysinfo,,,"fr",1666446940900
processors,sysinfo,,,"4",1666446940900
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1666446940900
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1666446940900
java.specification.name,sysinfo,,,"Java Platform API Specification",1666446940900
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1666446940900
java.specification.version,sysinfo,,,"1.6",1666446940900
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1666446940900
java.version,sysinfo,,,"1.6.0_23",1666446940900
java.vm.info,sysinfo,,,"mixed mode",1666446940900
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1666446940900
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1666446940900
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1666446940900
java.vm.specification.version,sysinfo,,,"1.0",1666446940900
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1666446940900
java.vm.version,sysinfo,,,"19.0-b09",1666446940900
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1666446940910
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1666446942779
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1666446950835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1666446950845
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1666446952854
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666446952894
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666446955422
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1666446957071
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1666446957081
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1666446957081
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1666446957081
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666446958031
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666446965817
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1666446973962
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1666447001348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666447002717
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1666447057008
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1666447057308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666447080625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666447083634
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666447086882
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447088851
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447088901
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1666447098765
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1666447098765
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1666447099195
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1666447100205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447100355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447105252
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1666447105262
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666447108690
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1666447108850
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1666447108850
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666447132472
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447135250
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666447140697
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666447146704
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666447146934
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666447157638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447175500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447218277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447272420
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447273629
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447273679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447276787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447315165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447319179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447440173
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666447441554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447476222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447479361
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447480411
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447487898
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447488578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666447491236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447676030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447676786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447677362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447723307
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666447733649
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1666447733663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666447738051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448368250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448371458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448372647
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666448392907
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666448393137
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666448394616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448400958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448412826
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666448413620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448421994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448422887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448423983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448731326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448735127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448739117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448742103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448793021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448794094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448808030
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666448819817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1666448834837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666448842701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448856896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448864733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666448876023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666448879133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666448890019
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1666448890421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448891780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448896588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666448899673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1666448911379
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1666448911679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666448915117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666448919149
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1666448919524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666448943602
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1666448944114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448952326
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666448954329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448954539
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666448954539
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666448965332
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666448974881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448981044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448982479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666448983572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449017965
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666449019108
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1666449020383
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1666449020403
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666449020908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449022756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449027490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449029862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449048567
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449049710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666449053199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666449057057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449063351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449065427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449068697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449069517
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666449071222
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666449071442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449073671
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1666449082392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449082431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449085469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666449105638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666449112004
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449132205
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449140091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449147457
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666449170455
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1666449170485
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449174773
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449174823
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1666449178821
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1666449179720
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666449181069
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666449181459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449183228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666449184168
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666449185937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666449192543
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666449198370
